Mouse gene name	Gene name	Gene stable ID
	RNA5S11	ENSG00000199334
	RNA5S12	ENSG00000199270
n-R5s108	RNA5S13	ENSG00000202526
	RNA5S14	ENSG00000201355
	RNA5S15	ENSG00000201925
n-R5s123	RNA5S16	ENSG00000202257
Gm22291	RNA5S16	ENSG00000202257
n-R5s138	RNA5S16	ENSG00000202257
n-R5s149	RNA5S16	ENSG00000202257
n-R5s121	RNA5S17	ENSG00000200370
Gm22109	RNA5S17	ENSG00000200370
	RNA5SP18	ENSG00000212237
	DUSP5P1	ENSG00000183929
		ENSG00000206878
		ENSG00000307447
Stmn2	STMN2	ENSG00000104435
		ENSG00000295040
		ENSG00000307467
		ENSG00000307482
		ENSG00000286913
		ENSG00000307486
		ENSG00000307512
		ENSG00000235399
		ENSG00000295058
		ENSG00000295069
		ENSG00000272209
		ENSG00000295079
		ENSG00000224658
		ENSG00000295099
		ENSG00000295127
		ENSG00000295144
		ENSG00000289043
		ENSG00000295166
Rabl6	RABL6	ENSG00000196642
		ENSG00000308750
Thoc1	THOC1	ENSG00000079134
Hsp90aa1	HSP90AA1	ENSG00000080824
		ENSG00000308770
		ENSG00000250543
Obscn	OBSCN	ENSG00000154358
		ENSG00000308772
Kir3dl2	KIR2DL4	ENSG00000189013
Kir3dl1	KIR2DL4	ENSG00000189013
		ENSG00000285734
		ENSG00000295204
		ENSG00000307549
		ENSG00000295223
		ENSG00000284823
		ENSG00000289557
		ENSG00000286493
		ENSG00000295235
Pstpip1	PSTPIP1	ENSG00000140368
		ENSG00000295278
	LINC02464	ENSG00000257677
		ENSG00000295297
		ENSG00000295304
		ENSG00000295322
		ENSG00000295357
		ENSG00000295375
		ENSG00000290936
	RN7SKP150	ENSG00000222448
	Y_RNA	ENSG00000252202
	MRNIP-DT	ENSG00000245317
		ENSG00000301775
		ENSG00000308889
	AACSP1	ENSG00000250420
		ENSG00000308926
		ENSG00000255447
		ENSG00000256967
		ENSG00000308195
Msc	MSC	ENSG00000178860
		ENSG00000308213
		ENSG00000308225
		ENSG00000295379
		ENSG00000308338
		ENSG00000295382
	CHFR-DT	ENSG00000236617
		ENSG00000308350
		ENSG00000309040
		ENSG00000294137
		ENSG00000285694
		ENSG00000309085
	MYRF-AS1	ENSG00000124915
Cerk	CERK	ENSG00000100422
Adcy8	ADCY8	ENSG00000155897
		ENSG00000300109
		ENSG00000295405
		ENSG00000307576
		ENSG00000309108
		ENSG00000295426
		ENSG00000295441
		ENSG00000309118
		ENSG00000295446
		ENSG00000295450
		ENSG00000307590
	LINC00987	ENSG00000237248
	LINC02533	ENSG00000260239
		ENSG00000295459
	RASSF1-AS1	ENSG00000281358
		ENSG00000295476
		ENSG00000295479
		ENSG00000295499
Msn	MSN	ENSG00000147065
		ENSG00000295506
		ENSG00000295520
Scrg1	SCRG1	ENSG00000164106
		ENSG00000295524
	KCNMB2-AS1	ENSG00000237978
		ENSG00000308376
		ENSG00000308440
		ENSG00000308458
		ENSG00000308482
		ENSG00000308500
		ENSG00000231698
Zfp827	ZNF827	ENSG00000151612
		ENSG00000295559
	SNRPGP7	ENSG00000242915
	RNA5SP89	ENSG00000222232
		ENSG00000307593
	LNCOG	ENSG00000257219
	LINC02737	ENSG00000256684
Spdya	SPDYA	ENSG00000163806
Hacd4	HACD4	ENSG00000188921
		ENSG00000295578
		ENSG00000226571
		ENSG00000309140
		ENSG00000295591
		ENSG00000295611
	JRKL-AS1	ENSG00000255679
	LINC00612	ENSG00000214851
		ENSG00000295612
		ENSG00000295620
		ENSG00000295640
		ENSG00000295642
		ENSG00000295653
		ENSG00000231243
		ENSG00000308576
	TBX3-AS1	ENSG00000257817
		ENSG00000295674
		ENSG00000295693
		ENSG00000295702
	MSANTD2-AS1	ENSG00000245498
		ENSG00000295728
		ENSG00000286735
		ENSG00000272832
Susd3	SUSD3	ENSG00000157303
		ENSG00000295741
	BTNL12P	ENSG00000293512
		ENSG00000291221
		ENSG00000282950
Tm2d2	TM2D2	ENSG00000169490
		ENSG00000308658
		ENSG00000287238
		ENSG00000307615
		ENSG00000295783
		ENSG00000295793
		ENSG00000295794
		ENSG00000295814
		ENSG00000295835
		ENSG00000295837
		ENSG00000295859
		ENSG00000278376
	LINC02045	ENSG00000243347
		ENSG00000308705
		ENSG00000273233
		ENSG00000308708
		ENSG00000307626
Arhgef9	ARHGEF9	ENSG00000131089
Snord92	SNORD92	ENSG00000264994
		ENSG00000308712
Snord53	SNORD53	ENSG00000265145
		ENSG00000307634
	Y_RNA	ENSG00000222224
Gm22858	SNORD53B	ENSG00000265706
		ENSG00000307643
		ENSG00000272814
		ENSG00000307665
		ENSG00000233845
	ARHGAP42-AS1	ENSG00000248027
Actmap	ACTMAP	ENSG00000188493
		ENSG00000307671
Stpg4	STPG4	ENSG00000239605
		ENSG00000308730
		ENSG00000231960
	HLA-DQB1-AS1	ENSG00000238226
		ENSG00000308741
	TRIM39	ENSG00000226437
		ENSG00000308761
		ENSG00000308774
		ENSG00000257545
		ENSG00000255244
	ZNF451-AS1	ENSG00000226803
Fam118a	FAM118A	ENSG00000100376
		ENSG00000288996
		ENSG00000308796
Clvs1	CLVS1	ENSG00000177182
		ENSG00000300377
		ENSG00000308808
Cacna1b	CACNA1B	ENSG00000148408
		ENSG00000300398
		ENSG00000304781
		ENSG00000288061
		ENSG00000273269
	GUSBP16	ENSG00000253366
	ACAD9-DT	ENSG00000287110
		ENSG00000288349
		ENSG00000297885
		ENSG00000225187
		ENSG00000304332
Gm56256	RN7SKP119	ENSG00000222685
	MIR559	ENSG00000207923
	Metazoa_SRP	ENSG00000277396
		ENSG00000299401
		ENSG00000254906
		ENSG00000308823
		ENSG00000299425
	NAV2-AS4	ENSG00000254622
		ENSG00000299442
		ENSG00000295907
		ENSG00000309187
	TPRG1-AS1	ENSG00000234076
		ENSG00000301721
		ENSG00000309200
Ctif	CTIF	ENSG00000134030
		ENSG00000306172
		ENSG00000295920
		ENSG00000309206
		ENSG00000295924
	ZBED5-AS1	ENSG00000247271
Dock10	DOCK10	ENSG00000135905
	DAGARR	ENSG00000288022
	LINC02371	ENSG00000274659
		ENSG00000295978
Arhgap35	ARHGAP35	ENSG00000160007
		ENSG00000289165
		ENSG00000307681
		ENSG00000307695
		ENSG00000307717
		ENSG00000306636
Prdm14	PRDM14	ENSG00000147596
Rab11a	RAB11A	ENSG00000103769
		ENSG00000289274
		ENSG00000309208
		ENSG00000287045
	A2M-AS1	ENSG00000245105
		ENSG00000307732
	DNAH8-AS1	ENSG00000231150
	ZNF71	ENSG00000197951
		ENSG00000296009
		ENSG00000307751
Vcpkmt	VCPKMT	ENSG00000100483
		ENSG00000307789
		ENSG00000309228
		ENSG00000250041
		ENSG00000287180
	ZNF141	ENSG00000131127
		ENSG00000226139
		ENSG00000272406
		ENSG00000309236
	SMN1-AS1	ENSG00000285204
	POLD2P1	ENSG00000213730
	RXRB	ENSG00000231321
		ENSG00000309246
		ENSG00000307801
		ENSG00000308929
		ENSG00000287982
	PLS1-AS1	ENSG00000239641
		ENSG00000296028
		ENSG00000308936
		ENSG00000308940
Wdr83	WDR83	ENSG00000123154
		ENSG00000309266
		ENSG00000308959
		ENSG00000296043
		ENSG00000286410
	POPDC1-AS1	ENSG00000203808
		ENSG00000308971
	NR2F1-AS1	ENSG00000237187
		ENSG00000308977
		ENSG00000309300
		ENSG00000309304
		ENSG00000308988
		ENSG00000290083
		ENSG00000254754
		ENSG00000309318
		ENSG00000309326
		ENSG00000254514
		ENSG00000255671
Terf1	TERF1	ENSG00000147601
	SOX2-OT	ENSG00000242808
	LINC01234	ENSG00000249550
Slirp	SLIRP	ENSG00000119705
	LINC00678	ENSG00000254934
Gatm	GATM	ENSG00000171766
F11	F11	ENSG00000088926
Fam91a1	FAM91A1	ENSG00000176853
		ENSG00000309458
		ENSG00000309487
		ENSG00000309152
		ENSG00000309184
		ENSG00000309196
		ENSG00000309197
	CLIC1	ENSG00000226651
		ENSG00000309210
	MPPED2-AS1	ENSG00000254489
		ENSG00000293096
		ENSG00000309499
	LINC02985	ENSG00000256546
Plekhd1	PLEKHD1	ENSG00000175985
		ENSG00000309220
		ENSG00000309240
	LINC02258	ENSG00000257912
		ENSG00000309256
		ENSG00000309501
		ENSG00000309292
		ENSG00000309533
		ENSG00000309355
		ENSG00000309370
		ENSG00000255482
		ENSG00000309568
		ENSG00000309414
	CD44-DT	ENSG00000255521
		ENSG00000290048
Mrpl52	MRPL52	ENSG00000172590
		ENSG00000309480
		ENSG00000309589
		ENSG00000288853
		ENSG00000309613
		ENSG00000290036
		ENSG00000307808
	LINC02728	ENSG00000251323
		ENSG00000307816
	LINC02955	ENSG00000256995
	LINC02740	ENSG00000255109
	APOBEC3D	ENSG00000243811
		ENSG00000270828
		ENSG00000307823
		ENSG00000309524
		ENSG00000307828
		ENSG00000309545
		ENSG00000307837
		ENSG00000255605
		ENSG00000307841
		ENSG00000288551
		ENSG00000309563
		ENSG00000288528
		ENSG00000307849
		ENSG00000309590
		ENSG00000307858
	MRGPRF-AS1	ENSG00000256508
		ENSG00000307859
		ENSG00000227107
		ENSG00000280537
		ENSG00000307877
		ENSG00000309638
		ENSG00000309652
Wdr83os	WDR83OS	ENSG00000105583
		ENSG00000309659
	TSBP1	ENSG00000206245
		ENSG00000307896
		ENSG00000307907
		ENSG00000307913
		ENSG00000309663
		ENSG00000307919
		ENSG00000309675
Smtn	SMTN	ENSG00000183963
		ENSG00000254907
		ENSG00000307923
		ENSG00000309682
	FUCA1P1	ENSG00000237053
	RPL29P8	ENSG00000223777
		ENSG00000279205
		ENSG00000307971
		ENSG00000309650
Gm23142	RNU6-187P	ENSG00000206866
Gm22716	RNU6-187P	ENSG00000206866
Gm23926	RNU6-187P	ENSG00000206866
Gm26240	RNU6-187P	ENSG00000206866
Gm24423	RNU6-187P	ENSG00000206866
	HMGN1P36	ENSG00000235734
	BLTP3B-DT	ENSG00000257696
Cilp2	CILP2	ENSG00000160161
		ENSG00000309662
		ENSG00000230309
	RNU7-96P	ENSG00000238719
		ENSG00000289685
		ENSG00000309673
		ENSG00000309696
		ENSG00000285640
		ENSG00000257948
		ENSG00000309692
		ENSG00000308036
		ENSG00000308037
Mfsd2b	MFSD2B	ENSG00000205639
Mamdc4	MAMDC4	ENSG00000177943
		ENSG00000290537
		ENSG00000308061
		ENSG00000308087
	PGR-AS1	ENSG00000282728
		ENSG00000291193
Pirb	LILRA5	ENSG00000187116
Lilra6	LILRA5	ENSG00000187116
Pira12	LILRA5	ENSG00000187116
Pira13	LILRA5	ENSG00000187116
Lilra5	LILRA5	ENSG00000187116
Pira1	LILRA5	ENSG00000187116
Pira2	LILRA5	ENSG00000187116
		ENSG00000308128
	LINC01615	ENSG00000223485
Snapc1	SNAPC1	ENSG00000023608
Rpl8	RPL8	ENSG00000161016
		ENSG00000309718
Acsbg1	ACSBG1	ENSG00000103740
		ENSG00000309720
	PLBD1-AS2	ENSG00000255649
Wdcp	WDCP	ENSG00000163026
	HLA-V	ENSG00000290367
		ENSG00000309728
		ENSG00000309708
	ETF1P1	ENSG00000224108
		ENSG00000308153
	HLA-P	ENSG00000261134
	CYP2B6	ENSG00000197408
	BTBD9-AS1	ENSG00000226533
		ENSG00000309761
		ENSG00000308175
		ENSG00000308177
	GPR53P	ENSG00000237811
	DDR1-DT	ENSG00000231444
		ENSG00000309790
	BRD2	ENSG00000234704
		ENSG00000308187
		ENSG00000309806
		ENSG00000290358
Gm25716	RNU6-370P	ENSG00000222940
		ENSG00000289319
		ENSG00000227598
Fkbp1b	FKBP1B	ENSG00000119782
		ENSG00000308201
		ENSG00000226193
		ENSG00000309845
		ENSG00000309868
		ENSG00000308215
	DRAM1-AS1	ENSG00000258308
		ENSG00000308216
	HCG22	ENSG00000290406
		ENSG00000290353
		ENSG00000309907
		ENSG00000309726
		ENSG00000292989
		ENSG00000290341
	LINC01257	ENSG00000204603
		ENSG00000235668
		ENSG00000309749
		ENSG00000309753
	LINC01623	ENSG00000234966
	RPL13P	ENSG00000234904
	ZNF90P2	ENSG00000232017
	SLC1A2-AS2	ENSG00000255542
	HCG14	ENSG00000236835
		ENSG00000308223
	TRIM27	ENSG00000233948
		ENSG00000308234
	USP2-AS1	ENSG00000245248
		ENSG00000308240
		ENSG00000308245
		ENSG00000308251
		ENSG00000308254
		ENSG00000308271
		ENSG00000309954
		ENSG00000309974
	LINC02458	ENSG00000246363
		ENSG00000276087
		ENSG00000301595
		ENSG00000308346
		ENSG00000301645
		ENSG00000287189
		ENSG00000301614
	FABP6-AS1	ENSG00000247699
		ENSG00000308351
		ENSG00000251805
		ENSG00000253772
	HMGN2P20	ENSG00000232963
		ENSG00000308355
Gon7	GON7	ENSG00000170270
	RPL36AP13	ENSG00000233747
		ENSG00000254373
		ENSG00000270612
	MIR3142HG	ENSG00000253522
		ENSG00000280511
Cimip6	CIMIP6	ENSG00000177994
	TRAF3IP2-AS1	ENSG00000231889
Ppp1r13l	PPP1R13L	ENSG00000104881
	U6	ENSG00000263598
	LINC01556	ENSG00000237313
	OR2AD1P	ENSG00000225567
	OR2W1	ENSG00000228977
	MIR3142	ENSG00000265237
	MIR146A	ENSG00000283733
		ENSG00000300280
		ENSG00000253687
		ENSG00000254391
		ENSG00000274733
		ENSG00000250992
		ENSG00000310025
	OR2P1P	ENSG00000228635
	SAR1AP1	ENSG00000238070
	OR2B3	ENSG00000233687
Supt16	SUPT16H	ENSG00000092201
	OR2J1	ENSG00000226931
Chrna3	CHRNA3	ENSG00000080644
		ENSG00000310050
		ENSG00000248469
		ENSG00000310057
		ENSG00000310064
	OR2J3	ENSG00000230855
	OR2N1P	ENSG00000228698
	OR2J2	ENSG00000196231
Cracd	CRACD	ENSG00000109265
	OR2J4P	ENSG00000220379
	OR2H4P	ENSG00000233182
		ENSG00000310083
		ENSG00000289731
	OR2B4P	ENSG00000224633
		ENSG00000255565
	OR14J1	ENSG00000112459
		ENSG00000296084
		ENSG00000287595
	LINC02391	ENSG00000277851
	DDX6P1	ENSG00000232435
	OR5V1	ENSG00000112461
		ENSG00000308392
	RPL23AP32	ENSG00000237887
		ENSG00000308418
		ENSG00000288724
		ENSG00000308422
		ENSG00000289627
	OR12D3	ENSG00000204692
		ENSG00000288860
	TRIM26	ENSG00000231002
Eml6	EML6	ENSG00000214595
		ENSG00000296096
		ENSG00000296099
	HEY2-AS1	ENSG00000237742
		ENSG00000296106
		ENSG00000296118
	OR12D2	ENSG00000204690
		ENSG00000241231
	OR12D1	ENSG00000249571
Fxn	FXN	ENSG00000165060
	OR11A1	ENSG00000206472
Plxnb3	PLXNB3	ENSG00000198753
Lipg	LIPG	ENSG00000101670
	PAFAH1B2P2	ENSG00000293309
	OR10C1	ENSG00000204689
		ENSG00000226249
		ENSG00000288088
	OR2H1	ENSG00000206471
	SLC1A2-AS1	ENSG00000255004
Pik3ap1	PIK3AP1	ENSG00000155629
		ENSG00000284964
	SEMA3B-AS1	ENSG00000232352
	RNVU1-30	ENSG00000206828
	FAM91A2P	ENSG00000284842
Fam174b	FAM174B	ENSG00000185442
		ENSG00000308468
		ENSG00000309835
	RNU1-68P	ENSG00000275229
		ENSG00000226500
		ENSG00000309846
	H3C13	ENSG00000183598
H2ac20	H2AC20	ENSG00000184260
	LINC02523	ENSG00000224506
		ENSG00000309853
	NRGN-AS1	ENSG00000255045
H2ac21	H2AC21	ENSG00000184270
		ENSG00000283148
		ENSG00000309881
	RPL34P6	ENSG00000231333
Ssna1	SSNA1	ENSG00000176101
		ENSG00000309917
		ENSG00000309928
Gpr25	GPR25	ENSG00000170128
		ENSG00000296152
	KIRREL3-AS2	ENSG00000254960
		ENSG00000296167
	UBDP1	ENSG00000234856
		ENSG00000238043
	MAS1LP1	ENSG00000227668
		ENSG00000310138
	MAS1L	ENSG00000206470
		ENSG00000310141
Gm25008	RNU6-704P	ENSG00000201032
	NUP107-DT	ENSG00000247363
Tmem192	TMEM192	ENSG00000170088
		ENSG00000308506
		ENSG00000296188
		ENSG00000308521
		ENSG00000296189
		ENSG00000308524
	RPS17P1	ENSG00000223376
		ENSG00000296196
	LINC02829	ENSG00000227886
		ENSG00000255314
		ENSG00000289359
		ENSG00000288979
Ntaq1	NTAQ1	ENSG00000156795
	LINC01015	ENSG00000233857
		ENSG00000308546
	TMEM44-AS1	ENSG00000231770
Fam163b	FAM163B	ENSG00000196990
		ENSG00000289178
	GPR53P	ENSG00000228993
	OR2I1	ENSG00000232049
	UBD	ENSG00000206468
		ENSG00000310163
	OR2J2	ENSG00000226347
	NCAM1-AS2	ENSG00000247416
Kif21b	KIF21B	ENSG00000116852
		ENSG00000256311
	IFITM4P	ENSG00000233023
	GABBR1	ENSG00000206466
	TNXB	ENSG00000236221
	BTG1-DT	ENSG00000245904
Dph6	DPH6	ENSG00000134146
		ENSG00000296251
		ENSG00000296258
		ENSG00000296269
		ENSG00000308553
		ENSG00000309945
	RNU6-433P	ENSG00000200086
		ENSG00000308559
		ENSG00000289606
Gm23350	RNU6-640P	ENSG00000200563
		ENSG00000308578
		ENSG00000310036
		ENSG00000308611
Ammecr1l	AMMECR1L	ENSG00000144233
		ENSG00000224091
		ENSG00000308630
Tnip2	TNIP2	ENSG00000168884
		ENSG00000308637
	OR2U1P	ENSG00000236918
	MIR548A1HG	ENSG00000283408
	HCG27	ENSG00000238148
	RPL15P4	ENSG00000236273
	PPT2	ENSG00000168452
		ENSG00000310051
		ENSG00000310136
		ENSG00000308648
	ADM-DT	ENSG00000254554
	TRIM31-AS1	ENSG00000231226
Pik3c3	PIK3C3	ENSG00000078142
		ENSG00000308666
Zbtb6	ZBTB6	ENSG00000186130
		ENSG00000287666
	LIN28B-AS1	ENSG00000203809
		ENSG00000296289
	LINC01487	ENSG00000241336
		ENSG00000308685
		ENSG00000310182
		ENSG00000310174
Glce	GLCE	ENSG00000138604
Cyp2c55	CYP2C18	ENSG00000108242
		ENSG00000308693
		ENSG00000310200
		ENSG00000310186
	GNAQ	ENSG00000156052
		ENSG00000310206
Epha5	EPHA5	ENSG00000145242
		ENSG00000290011
		ENSG00000310207
		ENSG00000308721
Cbx6	CBX6	ENSG00000183741
		ENSG00000310212
Tm6sf2	TM6SF2	ENSG00000213996
		ENSG00000310219
		ENSG00000293399
		ENSG00000310229
		ENSG00000308723
Zdhhc22	ZDHHC22	ENSG00000177108
	LINC02708	ENSG00000227306
		ENSG00000296333
		ENSG00000308738
		ENSG00000308753
	NUP210P1	ENSG00000293201
	MIR149	ENSG00000207611
	RN7SL632P	ENSG00000241524
		ENSG00000308754
	RPL21P33	ENSG00000237024
		ENSG00000308762
	DST-AS1	ENSG00000231441
	RNU4-51P	ENSG00000201076
	LINC02729	ENSG00000255335
		ENSG00000267520
Snx22	SNX22	ENSG00000157734
	NONOP2	ENSG00000237522
	RPS12P3	ENSG00000232713
		ENSG00000237312
		ENSG00000296371
		ENSG00000296391
	RNA5SP95	ENSG00000222251
	EIF1P7	ENSG00000213772
Arl5b	ARL5B	ENSG00000165997
		ENSG00000296394
		ENSG00000310355
		ENSG00000251458
		ENSG00000296404
		ENSG00000254586
		ENSG00000308813
Iah1	IAH1	ENSG00000134330
		ENSG00000286760
Mipep	MIPEP	ENSG00000027001
		ENSG00000290935
Mapk8ip2	MAPK8IP2	ENSG00000008735
		ENSG00000308835
		ENSG00000310439
		ENSG00000242816
		ENSG00000308852
		ENSG00000308865
		ENSG00000290584
		ENSG00000248350
Dicer1	DICER1	ENSG00000100697
		ENSG00000290498
		ENSG00000304444
Pdzd8	PDZD8	ENSG00000165650
	EPB41L4A-DT	ENSG00000278921
Igbp1	IGBP1	ENSG00000089289
Cpsf1	CPSF1	ENSG00000071894
	HMGB3P16	ENSG00000248430
		ENSG00000308880
		ENSG00000248203
		ENSG00000296421
		ENSG00000308890
		ENSG00000300435
		ENSG00000310205
		ENSG00000255229
	DAAM2-AS1	ENSG00000235033
		ENSG00000299815
Kif27	KIF27	ENSG00000165115
		ENSG00000257327
		ENSG00000296261
		ENSG00000296313
1700017B05Rik	C15orf39	ENSG00000167173
		ENSG00000296430
		ENSG00000293393
		ENSG00000298510
Lrrc66	LRRC66	ENSG00000188993
		ENSG00000254559
	LINC02419	ENSG00000256906
	LINC01001	ENSG00000230724
		ENSG00000308914
		ENSG00000296442
		ENSG00000310260
	IGFL1	ENSG00000188293
Ccdc3	CCDC3	ENSG00000151468
		ENSG00000287397
		ENSG00000310270
		ENSG00000296457
		ENSG00000289842
		ENSG00000296505
		ENSG00000310290
		ENSG00000296508
		ENSG00000310294
		ENSG00000310310
		ENSG00000274251
	IL12A-AS1	ENSG00000244040
		ENSG00000310312
	RPS6KB2-AS1	ENSG00000255949
Stap1	STAP1	ENSG00000035720
		ENSG00000289343
	NDUFV1-DT	ENSG00000184224
		ENSG00000308943
		ENSG00000295164
		ENSG00000308957
		ENSG00000297797
		ENSG00000308965
Slc27a5	SLC27A5	ENSG00000083807
		ENSG00000310333
		ENSG00000255119
		ENSG00000289516
Katnal2	KATNAL2	ENSG00000167216
	PDZPH1P	ENSG00000226926
		ENSG00000258231
		ENSG00000293486
		ENSG00000308978
		ENSG00000308986
	LINC02115	ENSG00000248757
	DSP-AS1	ENSG00000261189
		ENSG00000283462
		ENSG00000225879
Gm22054	RNU1-140P	ENSG00000201910
	FGFBP2	ENSG00000137441
		ENSG00000248600
		ENSG00000251214
Lipc	LIPC	ENSG00000166035
		ENSG00000250438
		ENSG00000248296
Ank3	ANK3	ENSG00000151150
		ENSG00000289046
	TCF19	ENSG00000224941
		ENSG00000289458
Maml3	MAML3	ENSG00000196782
		ENSG00000294473
Maged1	MAGED1	ENSG00000179222
Zfp608	ZNF608	ENSG00000168916
		ENSG00000310362
		ENSG00000310366
		ENSG00000296578
		ENSG00000310456
	LINC01100	ENSG00000242107
		ENSG00000295962
		ENSG00000296019
Igfn1	IGFN1	ENSG00000163395
		ENSG00000296601
		ENSG00000286197
		ENSG00000280382
		ENSG00000309018
		ENSG00000309021
		ENSG00000310518
	LINC02401	ENSG00000257762
		ENSG00000309022
Gabra4	GABRA4	ENSG00000109158
	KCNQ5-AS1	ENSG00000229154
		ENSG00000296660
	DDX6P1	ENSG00000225927
		ENSG00000296664
	MOG	ENSG00000230885
	LINC00606	ENSG00000226567
	UFL1-AS1	ENSG00000233797
		ENSG00000296706
	Y_RNA	ENSG00000207086
	RNU4-73P	ENSG00000200034
		ENSG00000240960
		ENSG00000222007
	LINC00636	ENSG00000240423
	TMSB10P1	ENSG00000228499
Apoe	APOE	ENSG00000130203
	RNU7-127P	ENSG00000238812
	RN7SL204P	ENSG00000264676
	Y_RNA	ENSG00000207049
Gbx2	GBX2	ENSG00000168505
		ENSG00000286209
		ENSG00000296748
		ENSG00000308481
	LINC00939	ENSG00000249267
		ENSG00000287877
	THUMPD3-AS1	ENSG00000206573
	RNU1-31P	ENSG00000200745
Polr1e	POLR1E	ENSG00000137054
		ENSG00000310059
		ENSG00000296342
Dthd1	DTHD1	ENSG00000197057
		ENSG00000309483
		ENSG00000294182
		ENSG00000309039
		ENSG00000248443
		ENSG00000309055
		ENSG00000304762
		ENSG00000249261
		ENSG00000309910
		ENSG00000289257
	LINC02695	ENSG00000254699
Agap1	AGAP1	ENSG00000157985
		ENSG00000309063
		ENSG00000288809
	NEDD8P1	ENSG00000226970
		ENSG00000309946
		ENSG00000309066
Gm24166		ENSG00000199959
Gm25896		ENSG00000199959
Gm22353		ENSG00000199959
Gm22806		ENSG00000199959
Gm22683		ENSG00000199959
Gm55799		ENSG00000199959
		ENSG00000309080
		ENSG00000287600
Samd13	SAMD13	ENSG00000203943
		ENSG00000248949
Tmx3	TMX3	ENSG00000166479
		ENSG00000309288
		ENSG00000225173
		ENSG00000302406
	LINC02826	ENSG00000275212
		ENSG00000233365
Eed	EED	ENSG00000074266
		ENSG00000288763
		ENSG00000309148
		ENSG00000309166
		ENSG00000309204
		ENSG00000309209
		ENSG00000309224
		ENSG00000286885
		ENSG00000250173
	LINC02982	ENSG00000215246
		ENSG00000285361
		ENSG00000228153
Usp46	USP46	ENSG00000109189
Gas2l1	GAS2L1	ENSG00000185340
Rbm26	RBM26	ENSG00000139746
	RNA5SP75	ENSG00000252650
		ENSG00000301492
		ENSG00000251861
		ENSG00000306956
		ENSG00000287197
		ENSG00000294107
	RPL13AP11	ENSG00000229657
		ENSG00000309252
		ENSG00000309089
		ENSG00000285838
Tmem81	TMEM81	ENSG00000174529
	LINC02359	ENSG00000284848
		ENSG00000271580
		ENSG00000294119
	RNU6-1304P	ENSG00000223306
	LEFTY3P	ENSG00000234112
		ENSG00000297662
		ENSG00000242861
		ENSG00000295330
		ENSG00000255835
	TERLR1	ENSG00000249201
	MIR6741	ENSG00000284519
		ENSG00000248322
Lefty1	LEFTY2	ENSG00000143768
Lefty2	LEFTY2	ENSG00000143768
		ENSG00000309260
Iqcn	IQCN	ENSG00000130518
		ENSG00000309275
	TM4SF19-AS1	ENSG00000235897
		ENSG00000297303
		ENSG00000309285
		ENSG00000299796
	NDUFA3P3	ENSG00000213032
		ENSG00000289312
		ENSG00000302790
Gm23463	RNU6-537P	ENSG00000253086
		ENSG00000296784
		ENSG00000272432
		ENSG00000300381
		ENSG00000261349
Gtf3c5	GTF3C5	ENSG00000148308
		ENSG00000305812
		ENSG00000253965
	ANKHD1-DT	ENSG00000249637
		ENSG00000309291
		ENSG00000309301
		ENSG00000309302
		ENSG00000309305
		ENSG00000309307
		ENSG00000309325
		ENSG00000309337
	LINC02535	ENSG00000234155
		ENSG00000302458
		ENSG00000298741
		ENSG00000293441
		ENSG00000309350
	LINC00635	ENSG00000241469
Mpv17l2	MPV17L2	ENSG00000254858
		ENSG00000309356
Pip4p1	PIP4P1	ENSG00000165782
		ENSG00000309364
		ENSG00000309382
		ENSG00000280364
		ENSG00000286386
		ENSG00000309384
	OR2H5P	ENSG00000223853
Nipal1	NIPAL1	ENSG00000163293
	TMEM183AP1	ENSG00000224293
	SNORD32B	ENSG00000265013
		ENSG00000289863
	RPL13AP	ENSG00000231190
	OR2H2	ENSG00000206467
	SUMO2P1	ENSG00000230888
	MOG	ENSG00000232641
Adcyap1	ADCYAP1	ENSG00000141433
Med29	MED29	ENSG00000063322
		ENSG00000306175
		ENSG00000303096
		ENSG00000309391
		ENSG00000309400
		ENSG00000304037
		ENSG00000280398
	LINC01600	ENSG00000164385
		ENSG00000280272
Rhd	RHD	ENSG00000187010
	LINC02350	ENSG00000255595
		ENSG00000304050
		ENSG00000294127
		ENSG00000294144
		ENSG00000305702
Sult1e1	SULT1E1	ENSG00000109193
		ENSG00000309429
	FOXCUT	ENSG00000280916
	ZNF737	ENSG00000237440
	LINC02825	ENSG00000256494
		ENSG00000296166
		ENSG00000301164
		ENSG00000296132
	LINC02521	ENSG00000228718
Elac1	ELAC1	ENSG00000141642
	LINC02569	ENSG00000235801
	LINC02347	ENSG00000214043
	HLA-G	ENSG00000235680
		ENSG00000231189
		ENSG00000289060
Scg2	SCG2	ENSG00000171951
	OR7D2	ENSG00000188000
		ENSG00000298135
		ENSG00000305704
		ENSG00000279638
	RPL37P25	ENSG00000251597
Hspb3	HSPB3	ENSG00000169271
Pirb	LILRB5	ENSG00000105609
Lilra6	LILRB5	ENSG00000105609
Pira12	LILRB5	ENSG00000105609
Pira13	LILRB5	ENSG00000105609
Lilra5	LILRB5	ENSG00000105609
Pira1	LILRB5	ENSG00000105609
Pira2	LILRB5	ENSG00000105609
	MLXP1	ENSG00000226539
		ENSG00000309453
		ENSG00000280159
		ENSG00000309466
		ENSG00000254638
		ENSG00000287367
		ENSG00000309467
		ENSG00000286239
		ENSG00000268472
		ENSG00000309470
		ENSG00000260271
		ENSG00000213605
	LINC02762	ENSG00000250303
